sample_104_20210112211707,40,7, 24,50,0.4124,0.6250,0.4969
sample_38_20210604143816_Isra,34,3, 44,70,0.3178,0.4359,0.3676
sample_2789,65,6, 55,69,0.4643,0.5417,0.5000
sample_25_20210610044410_Isra,35,5, 27,69,0.3211,0.5645,0.4094
sample_11_20210604143808_Hayden,48,5, 55,82,0.3556,0.4660,0.4034
sample_20_20210604143811_Hayden,19,0, 16,47,0.2879,0.5429,0.3762
sample_1274,24,10, 9,54,0.2727,0.7273,0.3967
sample_69_20210604143823_Booma,12,6, 12,74,0.1304,0.5000,0.2069
sample_115_20210112211709,34,4, 17,30,0.5000,0.6667,0.5714
sample_2791,42,0, 28,75,0.3590,0.6000,0.4492
sample_108_20210112211708,13,0, 10,55,0.1912,0.5652,0.2857
sample_83_20210112211705,28,2, 11,59,0.3146,0.7179,0.4375
sample_21_20210610044409_Isra,21,2, 21,54,0.2727,0.5000,0.3529
sample_89_20210112211706,78,11, 36,115,0.3824,0.6842,0.4906
sample_65_20210604143822_Booma,12,6, 14,72,0.1333,0.4615,0.2069
sample_74_20210610044426_Booma,30,8, 61,64,0.2941,0.3297,0.3109
sample_71,32,3, 23,32,0.4776,0.5818,0.5246
sample_1237,32,2, 14,40,0.4324,0.6957,0.5333
sample_68,23,2, 16,44,0.3333,0.5897,0.4259
sample_32_20210610044412_Hayden,57,0, 20,23,0.7125,0.7403,0.7261
sample_131_20210112211711,64,1, 2,25,0.7111,0.9697,0.8205
sample_530,26,1, 24,75,0.2549,0.5200,0.3421
sample_207,16,2, 13,45,0.2540,0.5517,0.3478
sample_1295,22,2, 31,56,0.2750,0.4151,0.3308
sample_4_20210112211655,43,8, 37,88,0.3094,0.5375,0.3927
sample_2755,33,5, 32,71,0.3028,0.5077,0.3793
sample_138_20210112211712,32,0, 15,90,0.2623,0.6809,0.3787
sample_323,37,2, 10,64,0.3592,0.7872,0.4933
sample_37_20210621151709_Hayden,10,7, 15,33,0.2000,0.4000,0.2667
sample_26_20210604143812_Hayden,14,0, 5,65,0.1772,0.7368,0.2857
sample_169_20210112211715,39,4, 64,75,0.3305,0.3786,0.3529
